Meeting Year,Meeting Month,Meeting Day,Meeting Hour,Meeting Minute,Meeting Second,RX Node,TX Node,RSSI,Received Year,Received Month,Received Day,Received Hour,Received Minute,Received Second,Received RSSI,
2023,11,10,12,28,24,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,26,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,26,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,26,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,26,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,28,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,28,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,28,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,28,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,30,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,30,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,30,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,30,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,32,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,32,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,32,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,32,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,34,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,34,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,34,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,34,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,36,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,36,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,36,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,36,86,69,-20,2023,11,10,14,41,35,-17,
2023,11,10,12,28,38,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,38,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,38,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,38,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,40,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,40,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,40,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,40,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,42,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,42,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,42,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,42,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,44,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,44,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,44,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,44,86,69,-18,2023,11,10,14,41,35,-17,
2023,11,10,12,28,46,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,46,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,46,86,73,-24,2023,11,10,14,41,35,-17,
2023,11,10,12,28,46,86,69,-20,2023,11,10,14,41,35,-17,
2023,11,10,12,28,48,86,35,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,48,86,42,-16,2023,11,10,14,41,35,-17,
2023,11,10,12,28,48,86,69,-20,2023,11,10,14,41,35,-17,
2023,11,10,12,28,50,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,50,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,28,50,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,28,52,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,52,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,52,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,28,52,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,28,54,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,54,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,54,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,28,54,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,28,56,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,56,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,56,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,28,56,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,28,58,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,58,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,28,58,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,28,58,86,69,-20,2023,11,10,14,41,42,-17,
2023,11,10,12,29,0,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,0,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,0,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,29,0,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,29,2,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,2,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,2,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,29,2,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,29,4,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,4,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,4,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,29,4,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,29,6,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,6,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,6,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,29,6,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,29,8,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,8,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,8,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,29,8,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,29,10,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,10,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,10,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,29,10,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,29,12,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,12,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,12,86,73,-24,2023,11,10,14,41,42,-17,
2023,11,10,12,29,12,86,69,-18,2023,11,10,14,41,42,-17,
2023,11,10,12,29,14,86,35,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,14,86,42,-16,2023,11,10,14,41,42,-17,
2023,11,10,12,29,14,86,73,-26,2023,11,10,14,41,42,-17,
2023,11,10,12,29,16,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,16,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,16,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,16,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,18,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,18,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,18,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,18,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,20,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,20,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,20,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,20,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,22,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,22,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,22,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,22,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,24,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,24,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,24,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,24,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,26,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,26,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,26,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,26,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,28,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,28,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,28,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,28,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,30,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,30,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,30,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,30,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,32,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,32,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,32,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,32,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,34,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,34,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,34,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,34,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,36,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,36,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,36,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,36,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,38,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,38,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,38,86,69,-18,2023,11,10,14,41,49,-17,
2023,11,10,12,29,40,86,35,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,40,86,42,-16,2023,11,10,14,41,49,-17,
2023,11,10,12,29,40,86,73,-24,2023,11,10,14,41,49,-17,
2023,11,10,12,29,42,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,42,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,42,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,42,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,44,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,44,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,44,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,44,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,46,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,46,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,46,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,46,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,48,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,48,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,48,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,48,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,50,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,50,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,50,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,50,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,52,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,52,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,52,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,52,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,54,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,54,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,54,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,54,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,56,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,56,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,56,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,56,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,29,58,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,58,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,29,58,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,29,58,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,30,0,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,0,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,0,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,30,0,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,30,2,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,2,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,2,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,30,2,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,30,4,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,4,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,4,86,73,-24,2023,11,10,14,41,56,-17,
2023,11,10,12,30,4,86,69,-18,2023,11,10,14,41,56,-17,
2023,11,10,12,30,6,86,35,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,6,86,42,-16,2023,11,10,14,41,56,-17,
2023,11,10,12,30,6,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,8,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,8,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,8,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,8,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,10,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,10,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,10,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,10,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,12,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,12,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,12,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,12,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,14,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,14,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,14,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,14,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,16,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,16,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,16,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,16,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,18,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,18,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,18,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,18,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,20,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,20,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,20,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,20,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,22,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,22,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,22,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,22,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,24,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,24,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,24,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,24,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,26,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,26,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,26,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,26,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,28,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,28,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,28,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,28,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,30,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,30,86,42,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,30,86,73,-24,2023,11,10,14,42,3,-17,
2023,11,10,12,30,30,86,69,-18,2023,11,10,14,42,3,-17,
2023,11,10,12,30,32,86,35,-16,2023,11,10,14,42,3,-17,
2023,11,10,12,30,32,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,32,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,34,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,34,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,34,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,34,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,36,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,36,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,36,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,36,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,38,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,38,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,38,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,38,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,40,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,40,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,40,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,40,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,42,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,42,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,42,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,42,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,44,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,44,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,44,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,44,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,46,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,46,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,46,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,46,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,48,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,48,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,48,86,73,-26,2023,11,10,14,42,10,-17,
2023,11,10,12,30,48,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,50,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,50,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,50,86,73,-26,2023,11,10,14,42,10,-17,
2023,11,10,12,30,50,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,52,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,52,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,52,86,73,-26,2023,11,10,14,42,10,-17,
2023,11,10,12,30,52,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,54,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,54,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,54,86,73,-26,2023,11,10,14,42,10,-17,
2023,11,10,12,30,54,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,56,86,35,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,56,86,42,-16,2023,11,10,14,42,10,-17,
2023,11,10,12,30,56,86,73,-24,2023,11,10,14,42,10,-17,
2023,11,10,12,30,56,86,69,-18,2023,11,10,14,42,10,-17,
2023,11,10,12,30,58,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,30,58,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,30,58,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,0,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,0,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,0,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,0,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,2,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,2,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,2,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,2,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,4,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,4,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,4,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,4,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,6,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,6,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,6,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,6,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,8,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,8,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,8,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,8,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,10,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,10,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,10,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,10,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,12,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,12,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,12,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,12,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,14,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,14,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,14,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,14,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,16,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,16,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,16,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,16,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,18,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,18,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,18,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,18,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,20,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,20,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,20,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,20,86,69,-18,2023,11,10,14,42,17,-17,
2023,11,10,12,31,22,86,35,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,22,86,42,-16,2023,11,10,14,42,17,-17,
2023,11,10,12,31,22,86,73,-24,2023,11,10,14,42,17,-17,
2023,11,10,12,31,24,86,35,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,24,86,42,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,24,86,73,-24,2023,11,10,14,42,24,-17,
2023,11,10,12,31,24,86,69,-18,2023,11,10,14,42,24,-17,
2023,11,10,12,31,26,86,35,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,26,86,42,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,26,86,73,-24,2023,11,10,14,42,24,-17,
2023,11,10,12,31,26,86,69,-18,2023,11,10,14,42,24,-17,
2023,11,10,12,31,28,86,35,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,28,86,42,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,28,86,73,-24,2023,11,10,14,42,24,-17,
2023,11,10,12,31,28,86,69,-18,2023,11,10,14,42,24,-17,
2023,11,10,12,31,30,86,35,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,30,86,42,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,30,86,73,-24,2023,11,10,14,42,24,-17,
2023,11,10,12,31,30,86,69,-18,2023,11,10,14,42,24,-17,
2023,11,10,12,31,32,86,35,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,32,86,42,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,32,86,73,-24,2023,11,10,14,42,24,-17,
2023,11,10,12,31,32,86,69,-18,2023,11,10,14,42,24,-17,
2023,11,10,12,31,34,86,35,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,34,86,42,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,34,86,73,-24,2023,11,10,14,42,24,-17,
2023,11,10,12,31,34,86,69,-18,2023,11,10,14,42,24,-17,
2023,11,10,12,31,36,86,35,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,36,86,42,-16,2023,11,10,14,42,24,-17,
2023,11,10,12,31,36,86,73,-24,2023,11,10,14,42,24,-17,
